"yyyy","mm","day","HH_UTC","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,7,27,8,0,1.84,0.0067,-999,1.71766,-24.9469,0.917269317049251,0.235727,222.15
2021,7,27,8,30,1.84,0.0067,-999,1.36094,-35.8454,0.872750823545873,0.281954,240.618
2021,7,27,9,0,1.84,0.0067,-999,1.28174,-10.8564,1.27997656228542,0.211537,240.632
2021,7,27,9,30,1.84,0.0067,-999,1.59674,-24.479,1.03000485435749,0.280973,236.297
2021,7,27,10,0,1.84,0.0067,-999,2.02039,-23.4086,1.26514030842433,0.280413,224.529
2021,7,27,10,30,1.84,0.0067,-999,1.48349,-11.7227,1.12409074366797,0.234615,226.749
2021,7,27,11,0,1.84,0.0067,-999,1.75611,-11.7229,0.963998962655043,0.204768,218.618
2021,7,27,11,30,1.84,0.0067,-999,1.98227,-10.0704,1.2668267442709,0.236225,207.894
2021,7,27,12,0,1.84,0.0067,-999,2.08326,-19.8296,1.09087579494643,0.300267,209.821
2021,7,27,12,30,1.84,0.0067,-999,2.15828,-18.6772,1.06765162857554,0.27487,216.581
2021,7,27,13,0,1.84,0.0067,-999,1.68944,-20.9351,0.824343981599914,0.259745,218.799
2021,7,27,13,30,1.84,0.0067,-999,2.02184,-25.3112,1.1315255189345,0.30439,207.597
2021,7,27,14,0,1.84,0.0067,-999,1.35033,-19.843,1.02572900904674,0.238375,230.873
2021,7,27,14,30,1.84,0.0067,-999,1.45189,-40.5491,1.73170725008588,0.276153,216.575
2021,7,27,15,0,1.84,0.0067,-999,0.609766,-11.7531,1.04934265137752,0.194988,242.044
2021,7,27,15,30,1.84,0.0067,-999,0.621124,-5.99002,0.672671539460382,0.156874,244.278
2021,7,27,16,0,1.84,0.0067,-999,0.958669,-9.65047,0.656368037003631,0.147438,208.061
2021,7,27,16,30,1.84,0.0067,-999,0.758882,-4.51943,0.504642447679543,0.11469,227.918
2021,7,27,17,0,1.84,0.0067,-999,1.13945,-181.357,0.91652441320458,0.219323,153.708
2021,7,27,17,30,1.84,0.0067,-999,1.89074,-211.13,2.10047375608456,0.381197,226.807
2021,7,28,14,0,1.84,0.0067,-999,1.45982,-16.2213,1.35352872152755,0.278983,246.112
2021,7,28,14,30,1.84,0.0067,-999,2.26342,-71.3918,1.65183534288379,0.473123,245.135
2021,7,28,15,0,1.84,0.0067,-999,3.15257,-78.4774,1.78034547209243,0.507312,231.558
2021,7,28,15,30,1.84,0.0067,-999,2.35188,-72.0402,1.7605851300065,0.456526,239.268
2021,7,28,16,0,1.84,0.0067,-999,2.11846,-71.9337,1.54623090125634,0.475682,243.5
2021,7,29,8,30,1.84,0.0067,-999,1.83001,-103.841,1.54672234095199,0.420592,240.826
2021,7,29,9,0,1.84,0.0067,-999,1.91605,-125.69,1.75984090189994,0.434739,245.164
2021,7,29,9,30,1.84,0.0067,-999,2.09362,-105.131,1.83372298889445,0.446973,244.214
2021,7,29,10,0,1.84,0.0067,-999,1.97722,-110.763,1.58841115584096,0.455257,246.15
2021,7,29,10,30,1.84,0.0067,-999,1.61806,-127.261,1.59084254406274,0.507353,252.939
2021,7,29,11,0,1.84,0.0067,-999,1.88328,-74.1726,1.57723492226111,0.440984,246.019
2021,7,29,11,30,1.84,0.0067,-999,1.84205,-68.6519,1.56867778718257,0.433614,250.002
2021,7,29,12,0,1.84,0.0067,-999,2.12195,-82.7743,1.57092966106061,0.489294,241.66
2021,7,29,12,30,1.84,0.0067,-999,1.38963,-74.7173,1.24939185206243,0.375174,251.2
2021,7,29,13,0,1.84,0.0067,-999,1.73592,-53.2609,1.57910417642409,0.424247,251.136
2021,7,29,13,30,1.84,0.0067,-999,1.67736,-55.3343,1.48741386305224,0.431695,248.228
2021,7,29,14,0,1.84,0.0067,-999,1.71232,-65.0372,1.74527361751675,0.456927,248.544
